r(t) - SetPoint; t - Tempo;e(t) - Erro;u(t) - Saído do Controlador;y(t) - Variável de Processo
1;6.43999999999995;1;1;1.00000390238167
1;6.45999999999995;1;1;1.00000371752541
1;6.47999999999995;1;1;1.00000351118422
1;6.49999999999995;1;1;1.00000328699131
1;6.51999999999995;1;1;1.00000304847199
1;6.53999999999995;1;1;1.00000279901811
1;6.55999999999995;1;1;1.00000260670499
1;6.57999999999995;1;1;1.0000023457978
1;6.59999999999995;1;1;1.0000020824247
1;6.61999999999995;1;1;1.0000018193043
1;6.63999999999995;1;1;1.00000155894378
1;6.65999999999995;1;1;1.00000130363105
1;6.67999999999995;1;1;1.00000105542963
1;6.69999999999995;1;1;1.00000081617613
1;6.71999999999994;1;1;1.00000058748002
1;6.73999999999994;1;1;1.00000037072566
1;6.75999999999994;1;1;1.00000021670458
1;6.77999999999994;1;1;1.00000002351756
1;6.79999999999994;1;1;0.99999984495764
1;6.81999999999994;1;1;0.999999681614844
1;6.83999999999994;1;1;0.999999533887716
1;6.85999999999994;1;1;0.999999401994208
1;6.87999999999994;1;1;0.999999313500457
1;6.89999999999994;1;1;0.999999209339555
1;6.91999999999994;1;1;0.999999120779201
1;6.93999999999994;1;1;0.999999047470363
1;6.95999999999994;1;1;0.999998988944396
1;6.97999999999994;1;1;0.999998944626728
1;6.99999999999994;1;1;0.999998913850534
1;7.01999999999994;1;1;0.999998895870221
1;7.03999999999994;1;1;0.999998889874652
1;7.05999999999994;1;1;0.999998894999967
1;7.07999999999994;1;1;0.999998910341936
1;7.09999999999994;1;1;0.999998934967746
1;7.11999999999994;1;1;0.999998967927153
1;7.13999999999994;1;1;0.999998997539793
1;7.15999999999994;1;1;0.999999042781029
1;7.17999999999993;1;1;0.999999093735601
1;7.19999999999993;1;1;0.999999149474957
1;7.21999999999993;1;1;0.999999209095991
1;7.23999999999993;1;1;0.999999271727758
1;7.25999999999993;1;1;0.999999336537364
1;7.27999999999993;1;1;0.999999402735037
1;7.29999999999993;1;1;0.999999469578396
1;7.31999999999993;1;1;0.99999953637594
1;7.33999999999993;1;1;0.999999602489771
1;7.35999999999993;1;1;0.9999996673376
1;7.37999999999993;1;1;0.999999730394063
1;7.39999999999993;1;1;0.999999776227264
1;7.41999999999993;1;1;0.999999835057966
